id,ts,power3
2297,2019-04-08 21:00:00+00:00,146.367355
2298,2019-04-08 22:00:00+00:00,154.379074
2299,2019-04-08 23:00:00+00:00,186.36908875
2300,2019-04-09 00:00:00+00:00,185.76416775
2301,2019-04-09 01:00:00+00:00,182.90623925
2302,2019-04-09 02:00:00+00:00,181.91434075
2303,2019-04-09 03:00:00+00:00,178.68090075
2304,2019-04-09 04:00:00+00:00,176.982601
2305,2019-04-09 05:00:00+00:00,176.94570925
2306,2019-04-09 06:00:00+00:00,166.83597975
2307,2019-04-09 07:00:00+00:00,165.10246675
2308,2019-04-09 08:00:00+00:00,150.17204275
2309,2019-04-09 09:00:00+00:00,149.91418225
2310,2019-04-09 10:00:00+00:00,149.47899475
2311,2019-04-09 11:00:00+00:00,147.6922075
2312,2019-04-09 12:00:00+00:00,150.758068
2313,2019-04-09 13:00:00+00:00,147.94753275
2314,2019-04-09 14:00:00+00:00,152.4107405
2315,2019-04-09 15:00:00+00:00,170.895073
2316,2019-04-09 16:00:00+00:00,180.6732865
2317,2019-04-09 17:00:00+00:00,179.326475
2318,2019-04-09 18:00:00+00:00,152.89560225
2319,2019-04-09 19:00:00+00:00,146.30170525
2320,2019-04-09 20:00:00+00:00,145.7035585
2321,2019-04-09 21:00:00+00:00,148.995269
2322,2019-04-09 22:00:00+00:00,149.997467
2323,2019-04-09 23:00:00+00:00,147.136589
2324,2019-04-10 00:00:00+00:00,148.2164115
2325,2019-04-10 01:00:00+00:00,150.74998475
2326,2019-04-10 02:00:00+00:00,151.42762025
2327,2019-04-10 03:00:00+00:00,149.73186225
2328,2019-04-10 04:00:00+00:00,150.50653075
2329,2019-04-10 05:00:00+00:00,150.524582
2330,2019-04-10 06:00:00+00:00,149.31413
2331,2019-04-10 07:00:00+00:00,149.725395125
2332,2019-04-10 08:00:00+00:00,151.893335428571
2333,2019-04-10 09:00:00+00:00,153.8758332
2334,2019-04-10 10:00:00+00:00,152.36248275
2335,2019-04-10 11:00:00+00:00,151.0944975
2336,2019-04-10 12:00:00+00:00,152.71567525
2337,2019-04-10 13:00:00+00:00,149.221558
2338,2019-04-10 14:00:00+00:00,148.3667755
2339,2019-04-10 15:00:00+00:00,148.4347575
2340,2019-04-10 16:00:00+00:00,151.38928975
2341,2019-04-10 17:00:00+00:00,149.3097685
2342,2019-04-10 18:00:00+00:00,151.59175525
2343,2019-04-10 19:00:00+00:00,153.36045475
2344,2019-04-10 20:00:00+00:00,151.12255475
2345,2019-04-10 21:00:00+00:00,151.23134425
2346,2019-04-10 22:00:00+00:00,150.569023
2347,2019-04-10 23:00:00+00:00,152.6993355
2348,2019-04-11 00:00:00+00:00,151.0832525
2349,2019-04-11 01:00:00+00:00,150.467065
2350,2019-04-11 02:00:00+00:00,159.490791
2351,2019-04-11 03:00:00+00:00,162.98638325
2352,2019-04-11 04:00:00+00:00,168.41344425
2353,2019-04-11 05:00:00+00:00,167.24481825
2354,2019-04-11 06:00:00+00:00,156.70906725
2355,2019-04-11 07:00:00+00:00,146.34013375
2356,2019-04-11 08:00:00+00:00,150.98326625
2357,2019-04-11 09:00:00+00:00,147.61331175
2358,2019-04-11 10:00:00+00:00,147.81149675
2359,2019-04-11 11:00:00+00:00,150.74304125
2360,2019-04-11 12:00:00+00:00,152.96611025
2361,2019-04-11 13:00:00+00:00,147.576233
2362,2019-04-11 14:00:00+00:00,150.470919333333
2363,2019-04-11 15:00:00+00:00,153.00289525
2364,2019-04-11 16:00:00+00:00,151.15995025
2365,2019-04-11 17:00:00+00:00,150.845946
2366,2019-04-11 18:00:00+00:00,152.115261
2367,2019-04-11 19:00:00+00:00,149.83200825
2368,2019-04-11 20:00:00+00:00,152.459467
2369,2019-04-11 21:00:00+00:00,152.3777465
2370,2019-04-11 22:00:00+00:00,150.77087575
2371,2019-04-11 23:00:00+00:00,151.048725
2372,2019-04-12 00:00:00+00:00,149.2065805
2373,2019-04-12 01:00:00+00:00,148.9705925
2374,2019-04-12 02:00:00+00:00,148.8369065
2375,2019-04-12 03:00:00+00:00,147.59412375
2376,2019-04-12 04:00:00+00:00,147.10623325
2377,2019-04-12 05:00:00+00:00,144.6646005
2378,2019-04-12 06:00:00+00:00,144.29405575
2379,2019-04-12 07:00:00+00:00,146.273159
2380,2019-04-12 08:00:00+00:00,150.3880765
2381,2019-04-12 09:00:00+00:00,151.5178376
2382,2019-04-12 10:00:00+00:00,151.112302
2383,2019-04-12 11:00:00+00:00,152.31384
2384,2019-04-12 12:00:00+00:00,149.51630025
2385,2019-04-12 13:00:00+00:00,149.890709666667
2386,2019-04-12 14:00:00+00:00,149.6063095
2387,2019-04-12 15:00:00+00:00,148.50494775
2388,2019-04-12 16:00:00+00:00,148.817434
2389,2019-04-12 17:00:00+00:00,149.63459425
2390,2019-04-12 18:00:00+00:00,147.81693975
2391,2019-04-12 19:00:00+00:00,149.9763764
2392,2019-04-12 20:00:00+00:00,149.6711092
2393,2019-04-12 21:00:00+00:00,151.80218525
2394,2019-04-12 22:00:00+00:00,153.157829
2395,2019-04-12 23:00:00+00:00,153.20327
2396,2019-04-13 00:00:00+00:00,151.40842125
2397,2019-04-13 01:00:00+00:00,151.37032325
2398,2019-04-13 02:00:00+00:00,150.02195775
2399,2019-04-13 03:00:00+00:00,150.02484125
2400,2019-04-13 04:00:00+00:00,150.74070325
2401,2019-04-13 05:00:00+00:00,149.2235625
2402,2019-04-13 06:00:00+00:00,113.12735225
2403,2019-04-13 07:00:00+00:00,100.20766255
2404,2019-04-13 08:00:00+00:00,102.84830475
2405,2019-04-13 09:00:00+00:00,98.25299475
2406,2019-04-13 10:00:00+00:00,89.900478525
2407,2019-04-13 11:00:00+00:00,95.55012755
2408,2019-04-13 12:00:00+00:00,97.54683115
2409,2019-04-13 13:00:00+00:00,92.4315214
2410,2019-04-13 14:00:00+00:00,76.02774135
2411,2019-04-13 15:00:00+00:00,75.5354625
2412,2019-04-13 16:00:00+00:00,78.077195
2413,2019-04-13 17:00:00+00:00,95.75783625
2414,2019-04-13 18:00:00+00:00,130.74028025
2415,2019-04-13 19:00:00+00:00,147.82170475
2416,2019-04-13 20:00:00+00:00,157.54974375
2417,2019-04-13 21:00:00+00:00,174.03746425
2418,2019-04-13 22:00:00+00:00,172.97000975
2419,2019-04-13 23:00:00+00:00,173.09549325
2420,2019-04-14 00:00:00+00:00,171.59738175
2421,2019-04-14 01:00:00+00:00,169.77770625
2422,2019-04-14 02:00:00+00:00,166.78895175
2423,2019-04-14 03:00:00+00:00,144.58848625
2424,2019-04-14 04:00:00+00:00,138.90334725
2425,2019-04-14 05:00:00+00:00,134.5171695
2426,2019-04-14 06:00:00+00:00,128.29840475
2427,2019-04-14 07:00:00+00:00,111.95609725
2428,2019-04-14 08:00:00+00:00,106.9126155
2429,2019-04-14 09:00:00+00:00,108.85464725
2430,2019-04-14 10:00:00+00:00,81.27712345
2431,2019-04-14 11:00:00+00:00,73.87089
2432,2019-04-14 12:00:00+00:00,64.454316425
2433,2019-04-14 13:00:00+00:00,64.51052875
2434,2019-04-14 14:00:00+00:00,64.566480525
2435,2019-04-14 15:00:00+00:00,64.816365
2436,2019-04-14 16:00:00+00:00,68.38308
2437,2019-04-14 17:00:00+00:00,89.63093475
2438,2019-04-14 18:00:00+00:00,120.558148
2439,2019-04-14 19:00:00+00:00,146.7931225
2440,2019-04-14 20:00:00+00:00,146.8682828
2441,2019-04-14 21:00:00+00:00,171.269855
2442,2019-04-14 22:00:00+00:00,175.51601025
2443,2019-04-14 23:00:00+00:00,175.6432455
2444,2019-04-15 00:00:00+00:00,178.42268525
2445,2019-04-15 01:00:00+00:00,186.75507675
2446,2019-04-15 02:00:00+00:00,161.15786
2447,2019-04-15 03:00:00+00:00,163.04755
2448,2019-04-15 04:00:00+00:00,172.01428575
2449,2019-04-15 05:00:00+00:00,156.875286
2450,2019-04-15 06:00:00+00:00,135.2150515
2451,2019-04-15 07:00:00+00:00,127.2167205
2452,2019-04-15 08:00:00+00:00,118.559839
2453,2019-04-15 09:00:00+00:00,86.234853575
2454,2019-04-15 10:00:00+00:00,80.35043135
2455,2019-04-15 11:00:00+00:00,73.551423775
2456,2019-04-15 12:00:00+00:00,67.7267375
2457,2019-04-15 13:00:00+00:00,58.68823755
2458,2019-04-15 14:00:00+00:00,49.206434025
2459,2019-04-15 15:00:00+00:00,46.6825367
2460,2019-04-15 16:00:00+00:00,47.316235025
2461,2019-04-15 17:00:00+00:00,59.704002025
2462,2019-04-15 18:00:00+00:00,96.79880145
2463,2019-04-15 19:00:00+00:00,124.97709825
2464,2019-04-15 20:00:00+00:00,123.997982
2465,2019-04-15 21:00:00+00:00,131.27017175
2466,2019-04-15 22:00:00+00:00,145.02817925
2467,2019-04-15 23:00:00+00:00,147.64205575
2468,2019-04-16 00:00:00+00:00,148.00756025
2469,2019-04-16 01:00:00+00:00,146.7397155
2470,2019-04-16 02:00:00+00:00,139.79924875
2471,2019-04-16 03:00:00+00:00,147.1683025
2472,2019-04-16 04:00:00+00:00,156.57635875
2473,2019-04-16 05:00:00+00:00,156.3470475
2474,2019-04-16 06:00:00+00:00,124.755024
2475,2019-04-16 07:00:00+00:00,108.76048275
2476,2019-04-16 08:00:00+00:00,78.487241525
2477,2019-04-16 09:00:00+00:00,72.0274994
2478,2019-04-16 10:00:00+00:00,50.958997
2479,2019-04-16 11:00:00+00:00,47.01376915
2480,2019-04-16 12:00:00+00:00,43.712634875
2481,2019-04-16 13:00:00+00:00,30.3601513
2482,2019-04-16 14:00:00+00:00,38.96298655
2483,2019-04-16 15:00:00+00:00,40.901862225
2484,2019-04-16 16:00:00+00:00,64.072371075
2485,2019-04-16 17:00:00+00:00,74.607998475
2486,2019-04-16 18:00:00+00:00,79.569527525
2487,2019-04-16 19:00:00+00:00,95.0542838
2488,2019-04-16 20:00:00+00:00,97.471680675
2489,2019-04-16 21:00:00+00:00,117.1133345
2490,2019-04-16 22:00:00+00:00,126.31602625
2491,2019-04-16 23:00:00+00:00,132.89235675
2492,2019-04-17 00:00:00+00:00,137.51600875
2493,2019-04-17 01:00:00+00:00,144.231243
2494,2019-04-17 02:00:00+00:00,147.73334925
2495,2019-04-17 03:00:00+00:00,158.65201575
2496,2019-04-17 04:00:00+00:00,166.790917
2497,2019-04-17 05:00:00+00:00,142.6381685
2498,2019-04-17 06:00:00+00:00,117.16542825
2499,2019-04-17 07:00:00+00:00,98.212876625
2500,2019-04-17 08:00:00+00:00,74.899415
2501,2019-04-17 09:00:00+00:00,75.79024275
2502,2019-04-17 10:00:00+00:00,73.37496265
2503,2019-04-17 11:00:00+00:00,72.4509375
2504,2019-04-17 12:00:00+00:00,72.865137875
2505,2019-04-17 13:00:00+00:00,68.924058775
2506,2019-04-17 14:00:00+00:00,68.09093365
2507,2019-04-17 15:00:00+00:00,68.08759
2508,2019-04-17 16:00:00+00:00,67.981722625
2509,2019-04-17 17:00:00+00:00,68.359735
2510,2019-04-17 18:00:00+00:00,73.295701175
2511,2019-04-17 19:00:00+00:00,95.734022375
2512,2019-04-17 20:00:00+00:00,102.16027275
2513,2019-04-17 21:00:00+00:00,99.95435625
2514,2019-04-17 22:00:00+00:00,92.972599975
2515,2019-04-17 23:00:00+00:00,92.408845
2516,2019-04-18 00:00:00+00:00,92.0517825
2517,2019-04-18 01:00:00+00:00,92.003605
2518,2019-04-18 02:00:00+00:00,92.231955025
2519,2019-04-18 03:00:00+00:00,90.6141775
2520,2019-04-18 04:00:00+00:00,93.927261275
2521,2019-04-18 05:00:00+00:00,91.712366075
2522,2019-04-18 06:00:00+00:00,70.8612553
2523,2019-04-18 07:00:00+00:00,57.9804247
2524,2019-04-18 08:00:00+00:00,59.475352725
2525,2019-04-18 09:00:00+00:00,61.59251806
2526,2019-04-18 10:00:00+00:00,53.61791395
2527,2019-04-18 11:00:00+00:00,49.519252425
2528,2019-04-18 12:00:00+00:00,43.874641425
2529,2019-04-18 13:00:00+00:00,51.4265079
2530,2019-04-18 14:00:00+00:00,58.10275365
2531,2019-04-18 15:00:00+00:00,58.6842602
2532,2019-04-18 16:00:00+00:00,56.7395494
2533,2019-04-18 17:00:00+00:00,57.193989475
2534,2019-04-18 18:00:00+00:00,57.316246825
2535,2019-04-18 19:00:00+00:00,56.224352175
2536,2019-04-18 20:00:00+00:00,58.7907162
2537,2019-04-18 21:00:00+00:00,62.18319955
2538,2019-04-18 22:00:00+00:00,61.4520559
2539,2019-04-18 23:00:00+00:00,61.7619257
2540,2019-04-19 00:00:00+00:00,61.1989262
2541,2019-04-19 01:00:00+00:00,62.0468214
2542,2019-04-19 02:00:00+00:00,61.8947534
2543,2019-04-19 03:00:00+00:00,62.040888
2544,2019-04-19 04:00:00+00:00,60.822925
2545,2019-04-19 05:00:00+00:00,56.973323125
2546,2019-04-19 06:00:00+00:00,48.9352589
2547,2019-04-19 07:00:00+00:00,50.815677275
2548,2019-04-19 08:00:00+00:00,53.333067875
2549,2019-04-19 09:00:00+00:00,52.2595496
2550,2019-04-19 10:00:00+00:00,50.974547625
2551,2019-04-19 11:00:00+00:00,53.068091325
2552,2019-04-19 12:00:00+00:00,52.680991875
2553,2019-04-19 13:00:00+00:00,51.190596625
2554,2019-04-19 14:00:00+00:00,51.343713125
2555,2019-04-19 15:00:00+00:00,50.7944347
2556,2019-04-19 16:00:00+00:00,50.538102825
2557,2019-04-19 17:00:00+00:00,51.545439775
2558,2019-04-19 18:00:00+00:00,51.243106825
2559,2019-04-19 19:00:00+00:00,51.473657175
2560,2019-04-19 20:00:00+00:00,51.438293475
2561,2019-04-19 21:00:00+00:00,57.97753
2562,2019-04-19 22:00:00+00:00,62.530216175
2563,2019-04-19 23:00:00+00:00,68.195374025
2564,2019-04-20 00:00:00+00:00,78.340341125
2565,2019-04-20 01:00:00+00:00,80.947541225
2566,2019-04-20 02:00:00+00:00,80.341319725
2567,2019-04-20 03:00:00+00:00,79.9245064
2568,2019-04-20 04:00:00+00:00,77.24711875
2569,2019-04-20 05:00:00+00:00,55.1047306
2570,2019-04-20 06:00:00+00:00,52.8239522
2571,2019-04-20 07:00:00+00:00,52.9407932
2572,2019-04-20 08:00:00+00:00,52.90174675
2573,2019-04-20 09:00:00+00:00,52.528110425
2574,2019-04-20 10:00:00+00:00,52.6978813
2575,2019-04-20 11:00:00+00:00,52.559986125
2576,2019-04-20 12:00:00+00:00,10.28256225
2577,2019-04-20 13:00:00+00:00,0.0
2578,2019-04-20 14:00:00+00:00,0.0
2579,2019-04-20 15:00:00+00:00,0.0
2580,2019-04-20 16:00:00+00:00,0.0
2581,2019-04-20 17:00:00+00:00,0.0
2582,2019-04-20 18:00:00+00:00,0.0
2583,2019-04-20 19:00:00+00:00,0.0
2584,2019-04-20 20:00:00+00:00,0.0
2585,2019-04-20 21:00:00+00:00,0.0
2586,2019-04-20 22:00:00+00:00,0.0
2587,2019-04-20 23:00:00+00:00,0.0
2588,2019-04-21 00:00:00+00:00,0.0
2589,2019-04-21 01:00:00+00:00,0.0
2590,2019-04-21 02:00:00+00:00,0.0
2591,2019-04-21 03:00:00+00:00,0.0
2592,2019-04-21 04:00:00+00:00,0.0
2593,2019-04-21 05:00:00+00:00,0.0
2594,2019-04-21 06:00:00+00:00,0.0
2595,2019-04-21 07:00:00+00:00,0.0
2596,2019-04-21 08:00:00+00:00,0.0
2597,2019-04-21 09:00:00+00:00,0.0
2598,2019-04-21 10:00:00+00:00,0.0
2599,2019-04-21 11:00:00+00:00,0.0
2600,2019-04-21 12:00:00+00:00,0.0
2601,2019-04-21 13:00:00+00:00,0.0
2602,2019-04-21 14:00:00+00:00,0.0
2603,2019-04-21 15:00:00+00:00,0.0
2604,2019-04-21 16:00:00+00:00,0.0
2605,2019-04-21 17:00:00+00:00,0.0
2606,2019-04-21 18:00:00+00:00,0.0
2607,2019-04-21 19:00:00+00:00,0.0
2608,2019-04-21 20:00:00+00:00,0.0
2609,2019-04-21 21:00:00+00:00,0.0
2610,2019-04-21 22:00:00+00:00,0.0
2611,2019-04-21 23:00:00+00:00,0.0
2612,2019-04-22 00:00:00+00:00,0.0
2613,2019-04-22 01:00:00+00:00,0.0
2614,2019-04-22 02:00:00+00:00,0.0
2615,2019-04-22 03:00:00+00:00,0.0
2616,2019-04-22 04:00:00+00:00,0.0
2617,2019-04-22 05:00:00+00:00,0.0
2618,2019-04-22 06:00:00+00:00,0.0
2619,2019-04-22 07:00:00+00:00,0.0
2620,2019-04-22 08:00:00+00:00,0.0
2621,2019-04-22 09:00:00+00:00,0.0
2622,2019-04-22 10:00:00+00:00,0.0
2623,2019-04-22 11:00:00+00:00,0.0
2624,2019-04-22 12:00:00+00:00,0.0
2625,2019-04-22 13:00:00+00:00,0.0
2626,2019-04-22 14:00:00+00:00,0.0
2627,2019-04-22 15:00:00+00:00,0.0
2628,2019-04-22 16:00:00+00:00,0.0
2629,2019-04-22 17:00:00+00:00,0.0
2630,2019-04-22 18:00:00+00:00,0.0
2631,2019-04-22 19:00:00+00:00,0.0
2632,2019-04-22 20:00:00+00:00,0.0
2633,2019-04-22 21:00:00+00:00,0.0
2634,2019-04-22 22:00:00+00:00,0.0
2635,2019-04-22 23:00:00+00:00,0.0
2636,2019-04-23 00:00:00+00:00,0.0
2637,2019-04-23 01:00:00+00:00,0.0
2638,2019-04-23 02:00:00+00:00,0.0
2639,2019-04-23 03:00:00+00:00,0.0
2640,2019-04-23 04:00:00+00:00,0.0
2641,2019-04-23 05:00:00+00:00,0.0
2642,2019-04-23 06:00:00+00:00,0.0
2643,2019-04-23 07:00:00+00:00,0.0
2644,2019-04-23 08:00:00+00:00,0.0
2645,2019-04-23 09:00:00+00:00,0.0
2646,2019-04-23 10:00:00+00:00,0.0
2647,2019-04-23 11:00:00+00:00,0.0
2648,2019-04-23 12:00:00+00:00,0.0
2649,2019-04-23 13:00:00+00:00,0.0
2650,2019-04-23 14:00:00+00:00,0.0
2651,2019-04-23 15:00:00+00:00,0.0
2652,2019-04-23 16:00:00+00:00,0.0
2653,2019-04-23 17:00:00+00:00,0.0
2654,2019-04-23 18:00:00+00:00,0.0
2655,2019-04-23 19:00:00+00:00,0.0
2656,2019-04-23 20:00:00+00:00,0.0
2657,2019-04-23 21:00:00+00:00,0.0
2658,2019-04-23 22:00:00+00:00,0.0
2659,2019-04-23 23:00:00+00:00,0.0
2660,2019-04-24 00:00:00+00:00,0.0
2661,2019-04-24 01:00:00+00:00,0.0
2662,2019-04-24 02:00:00+00:00,0.0
2663,2019-04-24 03:00:00+00:00,0.0
2664,2019-04-24 04:00:00+00:00,0.0
2665,2019-04-24 05:00:00+00:00,0.0
2666,2019-04-24 06:00:00+00:00,0.0
2667,2019-04-24 07:00:00+00:00,0.0
2668,2019-04-24 08:00:00+00:00,0.0
2669,2019-04-24 09:00:00+00:00,0.0
2670,2019-04-24 10:00:00+00:00,0.0
2671,2019-04-24 11:00:00+00:00,0.0
2672,2019-04-24 12:00:00+00:00,0.0
2673,2019-04-24 13:00:00+00:00,0.0
2674,2019-04-24 14:00:00+00:00,0.0
2675,2019-04-24 15:00:00+00:00,0.0
2676,2019-04-24 16:00:00+00:00,0.0
2677,2019-04-24 17:00:00+00:00,0.0
2678,2019-04-24 18:00:00+00:00,0.0
2679,2019-04-24 19:00:00+00:00,0.0
2680,2019-04-24 20:00:00+00:00,0.0
2681,2019-04-24 21:00:00+00:00,0.0
2682,2019-04-24 22:00:00+00:00,0.0
2683,2019-04-24 23:00:00+00:00,0.0
2684,2019-04-25 00:00:00+00:00,0.0
2685,2019-04-25 01:00:00+00:00,0.0
2686,2019-04-25 02:00:00+00:00,0.0
2687,2019-04-25 03:00:00+00:00,0.0
2688,2019-04-25 04:00:00+00:00,0.0
2689,2019-04-25 05:00:00+00:00,0.0
2690,2019-04-25 06:00:00+00:00,0.0
2691,2019-04-25 07:00:00+00:00,0.0
2692,2019-04-25 08:00:00+00:00,0.0
2693,2019-04-25 09:00:00+00:00,0.0
2694,2019-04-25 10:00:00+00:00,0.0
2695,2019-04-25 11:00:00+00:00,0.0
2696,2019-04-25 12:00:00+00:00,0.0
2697,2019-04-25 13:00:00+00:00,0.0
2698,2019-04-25 14:00:00+00:00,0.0
2699,2019-04-25 15:00:00+00:00,0.0
2700,2019-04-25 16:00:00+00:00,0.0
2701,2019-04-25 17:00:00+00:00,0.0
2702,2019-04-25 18:00:00+00:00,0.0
2703,2019-04-25 19:00:00+00:00,0.0
2704,2019-04-25 20:00:00+00:00,0.0
2705,2019-04-25 21:00:00+00:00,0.0
2706,2019-04-25 22:00:00+00:00,0.0
2707,2019-04-25 23:00:00+00:00,0.0
2708,2019-04-26 00:00:00+00:00,0.0
2709,2019-04-26 01:00:00+00:00,0.0
2710,2019-04-26 02:00:00+00:00,0.0
2711,2019-04-26 03:00:00+00:00,0.0
2712,2019-04-26 04:00:00+00:00,0.0
2713,2019-04-26 05:00:00+00:00,0.0
2714,2019-04-26 06:00:00+00:00,0.0
2715,2019-04-26 07:00:00+00:00,0.0
2716,2019-04-26 08:00:00+00:00,0.0
2717,2019-04-26 09:00:00+00:00,0.0
2718,2019-04-26 10:00:00+00:00,0.0
2719,2019-04-26 11:00:00+00:00,0.0
2720,2019-04-26 12:00:00+00:00,0.0
2721,2019-04-26 13:00:00+00:00,0.0
2722,2019-04-26 14:00:00+00:00,0.0
2723,2019-04-26 15:00:00+00:00,0.0
2724,2019-04-26 16:00:00+00:00,0.0
2725,2019-04-26 17:00:00+00:00,0.0
2726,2019-04-26 18:00:00+00:00,0.0
2727,2019-04-26 19:00:00+00:00,0.0
2728,2019-04-26 20:00:00+00:00,0.0
2729,2019-04-26 21:00:00+00:00,0.0
2730,2019-04-26 22:00:00+00:00,0.0
2731,2019-04-26 23:00:00+00:00,0.0
2732,2019-04-27 00:00:00+00:00,0.0
2733,2019-04-27 01:00:00+00:00,0.0
2734,2019-04-27 02:00:00+00:00,0.0
2735,2019-04-27 03:00:00+00:00,0.0
2736,2019-04-27 04:00:00+00:00,0.0
2737,2019-04-27 05:00:00+00:00,0.0
2738,2019-04-27 06:00:00+00:00,0.0
2739,2019-04-27 07:00:00+00:00,0.0
2740,2019-04-27 08:00:00+00:00,0.0
2741,2019-04-27 09:00:00+00:00,0.0
2742,2019-04-27 10:00:00+00:00,0.0
2743,2019-04-27 11:00:00+00:00,0.0
2744,2019-04-27 12:00:00+00:00,0.0
2745,2019-04-27 13:00:00+00:00,0.0
2746,2019-04-27 14:00:00+00:00,0.0
2747,2019-04-27 15:00:00+00:00,0.0
2748,2019-04-27 16:00:00+00:00,0.0
2749,2019-04-27 17:00:00+00:00,0.0
2750,2019-04-27 18:00:00+00:00,0.0
2751,2019-04-27 19:00:00+00:00,0.0
2752,2019-04-27 20:00:00+00:00,0.0
2753,2019-04-27 21:00:00+00:00,0.0
2754,2019-04-27 22:00:00+00:00,0.0
2755,2019-04-27 23:00:00+00:00,0.0
2756,2019-04-28 00:00:00+00:00,0.0
2757,2019-04-28 01:00:00+00:00,0.0
2758,2019-04-28 02:00:00+00:00,0.0
2759,2019-04-28 03:00:00+00:00,0.0
2760,2019-04-28 04:00:00+00:00,0.0
2761,2019-04-28 05:00:00+00:00,0.0
2762,2019-04-28 06:00:00+00:00,0.0
2763,2019-04-28 07:00:00+00:00,0.0
2764,2019-04-28 08:00:00+00:00,0.0
2765,2019-04-28 09:00:00+00:00,0.0
2766,2019-04-28 10:00:00+00:00,0.0
2767,2019-04-28 11:00:00+00:00,0.0
2768,2019-04-28 12:00:00+00:00,0.0
2769,2019-04-28 13:00:00+00:00,0.0
2770,2019-04-28 14:00:00+00:00,0.0
2771,2019-04-28 15:00:00+00:00,0.0
2772,2019-04-28 16:00:00+00:00,0.0
2773,2019-04-28 17:00:00+00:00,0.0
2774,2019-04-28 18:00:00+00:00,0.0
2775,2019-04-28 19:00:00+00:00,0.0
2776,2019-04-28 20:00:00+00:00,0.0
2777,2019-04-28 21:00:00+00:00,0.0
2778,2019-04-28 22:00:00+00:00,0.0
2779,2019-04-28 23:00:00+00:00,0.0
2780,2019-04-29 00:00:00+00:00,0.0
2781,2019-04-29 01:00:00+00:00,0.0
2782,2019-04-29 02:00:00+00:00,0.0
2783,2019-04-29 03:00:00+00:00,0.0
2784,2019-04-29 04:00:00+00:00,0.0
2785,2019-04-29 05:00:00+00:00,0.0
2786,2019-04-29 06:00:00+00:00,0.0
2787,2019-04-29 07:00:00+00:00,0.0
2788,2019-04-29 08:00:00+00:00,0.0
2789,2019-04-29 09:00:00+00:00,0.0
2790,2019-04-29 10:00:00+00:00,0.0
2791,2019-04-29 11:00:00+00:00,0.0
2792,2019-04-29 12:00:00+00:00,0.0
2793,2019-04-29 13:00:00+00:00,0.0
2794,2019-04-29 14:00:00+00:00,0.0
2795,2019-04-29 15:00:00+00:00,0.0
2796,2019-04-29 16:00:00+00:00,0.0
2797,2019-04-29 17:00:00+00:00,0.0
2798,2019-04-29 18:00:00+00:00,0.0
2799,2019-04-29 19:00:00+00:00,0.0
2800,2019-04-29 20:00:00+00:00,0.0
2801,2019-04-29 21:00:00+00:00,0.0
2802,2019-04-29 22:00:00+00:00,0.0
2803,2019-04-29 23:00:00+00:00,0.0
2804,2019-04-30 00:00:00+00:00,0.0
2805,2019-04-30 01:00:00+00:00,0.0
2806,2019-04-30 02:00:00+00:00,0.0
2807,2019-04-30 03:00:00+00:00,0.0
2808,2019-04-30 04:00:00+00:00,0.0
2809,2019-04-30 05:00:00+00:00,0.0
2810,2019-04-30 06:00:00+00:00,0.0
2811,2019-04-30 07:00:00+00:00,0.0
2812,2019-04-30 08:00:00+00:00,0.0
2813,2019-04-30 09:00:00+00:00,0.0
2814,2019-04-30 10:00:00+00:00,0.0
2815,2019-04-30 11:00:00+00:00,0.0
2816,2019-04-30 12:00:00+00:00,0.0
2817,2019-04-30 13:00:00+00:00,0.0
2818,2019-04-30 14:00:00+00:00,0.0
2819,2019-04-30 15:00:00+00:00,0.0
2820,2019-04-30 16:00:00+00:00,0.0
2821,2019-04-30 17:00:00+00:00,0.0
2822,2019-04-30 18:00:00+00:00,0.0
2823,2019-04-30 19:00:00+00:00,0.0
2824,2019-04-30 20:00:00+00:00,0.0
2825,2019-04-30 21:00:00+00:00,0.0
2826,2019-04-30 22:00:00+00:00,0.0
2827,2019-04-30 23:00:00+00:00,0.0
2828,2019-05-01 00:00:00+00:00,0.0
2829,2019-05-01 01:00:00+00:00,0.0
2830,2019-05-01 02:00:00+00:00,0.0
2831,2019-05-01 03:00:00+00:00,0.0
2832,2019-05-01 04:00:00+00:00,0.0
2833,2019-05-01 05:00:00+00:00,0.0
2834,2019-05-01 06:00:00+00:00,0.0
2835,2019-05-01 07:00:00+00:00,0.0
2836,2019-05-01 08:00:00+00:00,0.0
2837,2019-05-01 09:00:00+00:00,0.0
2838,2019-05-01 10:00:00+00:00,0.0
2839,2019-05-01 11:00:00+00:00,0.0
2840,2019-05-01 12:00:00+00:00,0.0
2841,2019-05-01 13:00:00+00:00,0.0
2842,2019-05-01 14:00:00+00:00,0.0
2843,2019-05-01 15:00:00+00:00,0.0
2844,2019-05-01 16:00:00+00:00,0.0
2845,2019-05-01 17:00:00+00:00,0.0
2846,2019-05-01 18:00:00+00:00,0.0
2847,2019-05-01 19:00:00+00:00,0.0
2848,2019-05-01 20:00:00+00:00,0.0
2849,2019-05-01 21:00:00+00:00,0.0
2850,2019-05-01 22:00:00+00:00,0.0
2851,2019-05-01 23:00:00+00:00,0.0
2852,2019-05-02 00:00:00+00:00,0.0
2853,2019-05-02 01:00:00+00:00,0.0
2854,2019-05-02 02:00:00+00:00,0.0
2855,2019-05-02 03:00:00+00:00,0.0
2856,2019-05-02 04:00:00+00:00,0.0
2857,2019-05-02 05:00:00+00:00,0.0
